[0.69453899999999991, 0.98715799999999998]
[0.80215899999999996, 0.96425166666666673]
[0.0085799366666666661, 0.37156286666666666]
[0.86326800000000004, 0.93280433333333335]
[0.91491766666666663, 0.90641966666666673]
[0.024613240000000005, 0.22390986666666665]
[0.58777666666666673, 0.97959666666666667]
[0.87457099999999999, 0.077428466666666668]
[0.59204733333333337, 0.029414733333333332]
[0.054298033333333329, 0.31608966666666666]
[0.074013933333333323, 0.37795466666666666]
[0.098610166666666665, 0.24454366666666663]
[0.20586866666666667, 0.2641816666666667]
[0.1448284, 0.279337]
[0.13291306666666666, 0.33140266666666668]
[0.18385799999999999, 0.57919266666666669]
[0.14154766666666665, 0.53615766666666664]
[0.077776533333333328, 0.44641933333333333]
[0.14139666666666667, 0.46583933333333333]
[0.042027330000000002, 0.53220733333333337]
[0.074575130000000003, 0.5830453333333333]
[0.65483899999999995, 0.93430766666666676]
[0.72844199999999992, 0.92509433333333335]
[0.924983, 0.53806733333333334]
[0.95604099999999992, 0.46027533333333331]
[0.81956000000000007, 0.88355133333333347]
[0.7542416666666667, 0.87582199999999999]
[0.83694766666666676, 0.17243033333333332]
[0.79962500000000014, 0.23521833333333331]
[0.71784133333333333, 0.0568619]
[0.80869666666666662, 0.077656466666666674]
[0.79495333333333329, 0.12786700000000001]
[0.12507409999999999, 0.19357333333333329]
[0.19801000000000002, 0.2094033333333333]
[0.24419166666666667, 0.17316066666666666]
[0.28857333333333335, 0.053696433333333328]
[0.12109460666666666, 0.0302603]
[0.22437699999999997, 0.094760599999999987]
[0.17724333333333334, 0.07146976666666667]
[0.46769733333333335, 0.018334233333333335]
[0.2201173333333333, 0.86950166666666673]
[0.3085256666666667, 0.90643299999999993]
[0.25556233333333328, 0.91660999999999992]
[0.18321029999999996, 0.96554399999999996]
[0.28216296666666668, 0.98506133333333334]
[0.15586866666666666, 0.88922533333333342]
[0.12727286666666668, 0.84678066666666663]
[0.12485996666666666, 0.9401976666666666]
[0.073870966666666663, 0.88051600000000008]
[0.068030066666666666, 0.93723966666666669]
[0.070255396666666664, 0.65694066666666673]
[0.19449033333333332, 0.43570266666666663]
[0.18976933333333332, 0.36973066666666665]
[0.24298933333333331, 0.32369566666666666]
[0.2569453333333333, 0.55079633333333333]
[0.32395166666666669, 0.45318566666666671]
[0.26772866666666667, 0.47762466666666664]
[0.56735999999999998, 0.48223966666666662]
[0.40564600000000001, 0.884826]
[0.39876, 0.96733999999999998]
[0.35277066666666673, 0.9376456666666666]
[0.62059900000000001, 0.89915199999999995]
[0.95930399999999993, 0.68373866666666672]
[0.93522766666666668, 0.60396966666666663]
[0.89282266666666665, 0.67746933333333337]
[0.83617600000000003, 0.82260633333333333]
[0.89837433333333327, 0.82869999999999999]
[0.91689899999999991, 0.75723833333333335]
