twospecies1,582,0.0300654277218,0.0303627306723,0.00414085923733,0.0138764801421,0.0485258159606,
twospecies2,582,0.0303841106809,0.0303655751354,0.00413153091943,0.0192411878039,0.0477014006213,
twospecies3,582,0.0299773280015,0.0302886902421,0.0042384773644,0.0144644279744,0.0507872438291,
twospecies4,583,0.0300195294603,0.0303959223282,0.00427316550312,0.0142392379544,0.0462581754569,
twospecies5,585,0.0303278785733,0.0304733036748,0.00394139517563,0.0147674229891,0.0442520240308,
twospecies6,580,0.0303578363804,0.0304078712701,0.00426188173116,0.0203277404005,0.0536094409642,
twospecies7,585,0.0302044486603,0.0299315757636,0.00396687346092,0.0117382441976,0.0492141679444,
twospecies8,583,0.0303459859013,0.0303567293017,0.0039684501625,0.0163707754518,0.0504109746079,
twospecies9,582,0.0304486184247,0.0302511234764,0.00384475273343,0.0197718209901,0.0484827603048,
twospecies10,584,0.0304132787113,0.0304064266957,0.00376067435498,0.0179327823342,0.0458878469432,
twospecies11,581,0.0304491136361,0.0303940465749,0.00360509827102,0.0230787513744,0.0481652486031,
twospecies12,583,0.0309674013946,0.0308876999339,0.00370126412118,0.022072887957,0.0501270056756,
twospecies13,583,0.0306816806328,0.0304932285562,0.00391942426508,0.0167241864841,0.0590636444148,
twospecies14,584,0.0308206163178,0.0306713633436,0.00402610182274,0.0110080650024,0.0469114106378,
twospecies15,582,0.0307577340368,0.0307329163777,0.00412191295333,0.00871264677904,0.0462420322697,
twospecies16,582,0.0307542799582,0.0307514838969,0.00383497531034,0.020188032794,0.0488415191882,
twospecies17,585,0.0306299550379,0.0302519879843,0.00387467705204,0.0079525354967,0.0502780250388,
twospecies18,581,0.0307190886924,0.0307333265412,0.0039345030389,0.0150902328656,0.0486459553715,
twospecies19,585,0.0306354082037,0.0305314336674,0.0039099601569,0.00874420907829,0.0492960643758,
twospecies20,584,0.0310756734208,0.0309200811038,0.00364266935637,0.0148575848512,0.0469817514283,
twospecies21,583,0.0312366645954,0.0308928038792,0.00353350890502,0.0197790739831,0.0481426466483,
twospecies22,583,0.030967815376,0.0306151832266,0.00374289919977,0.00574638580102,0.0452533356143,
twospecies23,583,0.030805913862,0.0305938989872,0.00360033395881,0.0122483348404,0.0482675978562,
twospecies24,581,0.0308431538987,0.0305441454381,0.0033752660061,0.02148506027,0.0477600584863,
twospecies25,578,0.0310820179807,0.030559627269,0.00344296869038,0.0186352797889,0.047139394256,
twospecies26,584,0.0307922935066,0.0304652652212,0.0040426211446,0.0103575989978,0.0511124120118,
twospecies27,579,0.0313177318787,0.0309812668916,0.00334872752322,0.0207264537438,0.0533059947027,
twospecies28,583,0.0313732344727,0.0310689893761,0.00339296079639,0.00720713543099,0.0487779687013,
twospecies29,584,0.0309002142082,0.0304073332831,0.00321701940749,0.0150204417401,0.0524243171173,
twospecies30,584,0.0311422563588,0.0308938647564,0.00343554755637,0.0151520812655,0.0490153494625,
twospecies31,583,0.0312248041208,0.0308516157191,0.00345538213605,0.0179990950046,0.0509511643282,
twospecies32,584,0.031361887309,0.0310868255698,0.00332213149187,0.0138860516893,0.0452199666391,
twospecies33,584,0.0316103274388,0.0312493900965,0.0031179361212,0.0205415763661,0.046044429918,
twospecies34,583,0.0313848756747,0.0314143378889,0.00334161998728,0.00904505660148,0.0480578914353,
twospecies35,585,0.0315599382845,0.0314663130503,0.00298796988672,0.0202774390653,0.0505412814162,
twospecies36,585,0.0314816356282,0.0312906683181,0.00354219494287,0.0113427745781,0.0476358772357,
twospecies37,580,0.0314430358287,0.0312118950098,0.00314285170591,0.0156683916448,0.0464850440852,
twospecies38,580,0.0316772430748,0.0315131339686,0.00312268635386,0.0183566106069,0.0489310106962,
twospecies39,587,0.0311326360456,0.0313046886458,0.00350314928183,0.0093007238013,0.0435829242418,
twospecies40,582,0.0316910879249,0.0315172975566,0.00338066991893,0.0187973250306,0.0498285482726,
twospecies41,579,0.0316533709731,0.0314883777309,0.00333659358339,0.0211537987997,0.0508454325981,
twospecies42,581,0.0314481328203,0.0315282207629,0.00331494957542,0.0157024447797,0.045652158364,
twospecies43,579,0.0317665848748,0.031769528653,0.00370305462735,0.0119985811382,0.0461943895159,
twospecies44,586,0.0315955013735,0.0314251777125,0.00326847182216,0.0135294647338,0.0465892186121,
twospecies45,579,0.0316840265955,0.0316853916985,0.00333561147549,0.020305128561,0.0512352561068,
twospecies46,584,0.031468119004,0.0314683943084,0.00324242875338,0.00976484497814,0.0439447434415,
twospecies47,584,0.0314083071031,0.0313717493244,0.00353035274726,0.00728887580495,0.0471597487875,
twospecies48,581,0.0316889545161,0.0315621476971,0.00297811008228,0.0190704348664,0.0460770488983,
twospecies49,582,0.0319380121386,0.0316912522004,0.00303814417086,0.0206571644166,0.0445528589003,
twospecies50,582,0.031827576406,0.0317938708314,0.00315884797488,0.0232025992003,0.0490312572524,
twospecies51,580,0.0318747736261,0.0319180524326,0.00287078459904,0.0212256232286,0.0484333169383,
twospecies52,584,0.0318346554927,0.0318709288625,0.00298576281991,0.0192487106115,0.0442963752945,
twospecies53,583,0.0315296942951,0.0315588448358,0.00356568354367,0.0105684158809,0.0534689732254,
twospecies54,581,0.0320259467846,0.0319989355278,0.00339592599122,0.00742749310208,0.0491885964984,
twospecies55,581,0.0319406425922,0.0318581724556,0.00305159986588,0.0223215728008,0.0470291467883,
twospecies56,585,0.0317006577018,0.0316959228411,0.00327807890477,0.0127225755713,0.0460217748344,
twospecies57,582,0.0318835479526,0.0318826633475,0.00283370647571,0.0205914352051,0.0466580404299,
twospecies58,583,0.031752962061,0.0316627600963,0.0031525317886,0.0152462895004,0.0476490205625,
twospecies59,580,0.0320463751958,0.0319257888404,0.00303901103033,0.0228243309801,0.0486105106125,
twospecies60,583,0.0316885870136,0.0317972745297,0.00332079383186,0.015662114239,0.0495826363885,
twospecies61,583,0.0319447922397,0.0321238613996,0.00349331268666,0.0133258890045,0.0461059594729,
twospecies62,577,0.0318225495088,0.0319383912569,0.00322452919163,0.00986998140293,0.0509362633652,
twospecies63,579,0.0317187527157,0.0319181040043,0.00340791316968,0.0126073283847,0.0539994175693,
twospecies64,581,0.0318208226971,0.0319190795909,0.0033086885114,0.00905358294465,0.044639499562,
twospecies65,584,0.0319928752093,0.0320672043867,0.00309542330185,0.0190082832533,0.0479756062859,
twospecies66,583,0.0319215499818,0.0318548929661,0.00325585185492,0.0143027036924,0.0437988772775,
twospecies67,585,0.0318798711424,0.0319166041863,0.0031867102074,0.0182545112471,0.0470466465916,
