614

250
0.0202191
0.118933
0.329925	0.0119824
0.980612	0.00701386
0.0229588	0.298028
0.110765	0.306
0.265139	0.766624
0.790301	0.391352
0.643268	0.344311
0.695667	0.214543
0.515671	0.084868
0.813854	0.0869244
0.509698	0.245969
0.717199	0.950853
0.631247	0.692907
0.940487	0.711946
0.656976	0.272811
0.717829	0.611612
0.977213	0.41069
0.181025	0.947345
0.656488	0.836607
0.259833	0.37063
0.0555862	0.830928
0.457322	0.867798
0.914479	0.912313
0.211523	0.693717
0.376122	0.87841
0.418971	0.335841
0.583104	0.089127
0.33074	0.333213
0.961621	0.537976
0.281582	0.627507
0.40424	0.591293
0.0031939	0.454591
0.381462	0.504122
0.466637	0.319941
0.78061	0.677046
0.0291036	0.191417
0.55287	0.458574
0.560593	0.213148
0.135631	0.828022
0.652403	0.385635
0.108926	0.688203
0.863588	0.507482
0.185476	0.197719
0.868959	0.655165
0.536259	0.673925
0.353828	0.610213
0.884231	0.946268
0.0846572	0.439074
0.615071	0.761134
0.00147342	0.776102
0.616418	0.0341281
0.243157	0.847667
0.345904	0.702336
0.694577	0.456878
0.972031	0.628437
0.804446	0.900475
0.623386	0.108809
0.903832	0.786216
0.796871	0.556882
0.61042	0.8276
0.352379	0.255156
0.11681	0.934582
0.897674	0.464549
0.677835	0.585509
0.955056	0.114387
0.775038	0.0648117
0.860221	0.0680245
0.418016	0.39718
0.764414	0.443153
0.875247	0.42687
0.568667	0.740966
0.218621	0.405525
0.338479	0.851389
0.113558	0.144425
0.0950484	0.232507
0.743494	0.794461
0.145634	0.525758
0.918173	0.641409
0.573584	0.165049
0.0499261	0.963923
0.467265	0.981906
0.243459	0.156019
0.418338	0.0882535
0.904613	0.313653
0.193298	0.581702
0.10145	0.728105
0.233917	0.0441457
0.927298	0.155284
0.700389	0.511254
0.525572	0.634573
0.487478	0.0541191
0.983636	0.694639
0.30725	0.476636
0.809294	0.713824
0.477256	0.47178
0.259475	0.98112
0.539104	0.304355
0.847108	0.831156
0.635487	0.213454
0.795247	0.944679
0.815909	0.315929
0.111574	0.575816
0.313302	0.167328
0.524775	0.931292
0.724904	0.884271
0.378541	0.15361
0.162518	0.733731
0.537993	0.534374
0.827175	0.437078
0.128106	0.377869
0.0866417	0.904297
0.453163	0.149359
0.974412	0.483102
0.259167	0.564709
0.898644	0.099322
0.737645	0.272942
0.27736	0.100186
0.0730867	0.758013
0.217704	0.542428
0.742108	0.140105
0.856006	0.980261
0.578911	0.903856
0.957658	0.0568343
0.978834	0.189853
0.518963	0.746632
0.51968	0.850223
0.922826	0.384138
0.599011	0.54685
0.323372	0.0591804
0.45459	0.93109
0.0494239	0.24412
0.771655	0.523921
0.899476	0.00403953
0.362732	0.941048
0.830156	0.778179
0.788042	0.266382
0.520733	0.133486
0.580028	0.298169
0.175086	0.120229
0.902056	0.540928
0.211284	0.620787
0.253392	0.328908
0.0297929	0.114103
0.0534282	0.531244
0.362605	0.421
0.804557	0.225221
0.139219	0.0211702
0.128066	0.0639894
0.445312	0.597422
0.979878	0.839179
0.438806	0.208205
0.0751025	0.624684
0.636693	0.948288
0.183061	0.318897
0.167144	0.0521481
0.490781	0.410896
0.173025	0.644281
0.262898	0.888197
0.289268	0.699382
0.0533247	0.715288
0.330114	0.555674
0.0359268	0.87245
0.421753	0.95619
0.764197	0.72609
0.985118	0.917451
0.90302	0.232112
0.679887	0.00294848
0.189033	0.802123
0.376766	0.811015
0.215893	0.244562
0.910158	0.839469
0.668419	0.659861
0.42717	0.718202
0.76215	0.198235
0.0445602	0.0192373
0.194989	0.446415
0.462621	0.693967
0.134132	0.896621
0.281583	0.260119
0.0284708	0.590013
0.364357	0.0508513
0.552809	0.00917482
0.257884	0.211329
0.0546948	0.0617092
0.336165	0.797562
0.664557	0.795738
0.707601	0.370535
0.580795	0.423136
0.557934	0.867843
0.686914	0.0958389
0.43411	0.00718832
0.951832	0.297151
0.301017	0.420426
0.625956	0.642342
0.0586615	0.38425
0.474484	0.186724
0.40734	0.664581
0.152185	0.584688
0.858185	0.145926
0.874774	0.71068
0.84162	0.250713
0.224492	0.753542
0.463059	0.795649
0.159761	0.276987
0.484891	0.369759
0.979136	0.230647
0.837382	0.874193
0.616706	0.446715
0.175249	0.403329
0.780499	0.156967
0.853065	0.594483
0.683438	0.337259
0.249318	0.480488
0.791827	0.991004
0.384379	0.229378
0.493331	0.568301
0.635725	0.498627
0.957679	0.580373
0.51646	0.338359
0.855532	0.332771
0.321336	0.932553
0.556536	0.607936
0.289504	0.300492
0.134705	0.179178
0.806407	0.599194
0.216786	0.000307703
0.577081	0.2537
0.619768	0.887113
0.388037	0.768505
0.432048	0.471948
0.407554	0.268771
0.693253	0.726512
0.751414	0.848597
0.946374	0.938133
0.635761	0.568214
0.969256	0.333805
0.134664	0.786028
0.458236	0.528454
0.33353	0.131718
0.809285	0.507933
0.203579	0.871053
0.220489	0.959936
0.390099	0.0196535
0.0203918	0.399596
0.652481	0.149236
0.377797	0.352478
0.712978	0.561794
0.944936	0.817947
0.225553	0.0870428
0.0729826	0.135199


119
0.0160068
0.172385
0.245557	0.681029
0.0169788	0.841412
0.313954	0.517421
0.221564	0.185911
0.325622	0.761312
0.82102	0.036328
0.195661	0.284354
0.380606	0.0885364
0.753202	0.388968
0.091615	0.0559881
0.870714	0.908843
0.819114	0.15442
0.937667	0.465868
0.0703314	0.795852
0.513129	0.971165
0.857696	0.749776
0.658293	0.758363
0.410285	0.628087
0.865575	0.552208
0.665224	0.520681
0.721833	0.651519
0.158323	0.0876997
0.501123	0.683338
0.0916365	0.365219
0.437036	0.294695
0.7812	0.816263
0.987738	0.375467
0.806031	0.646008
0.551154	0.495988
0.108385	0.641098
0.504768	0.166113
0.582297	0.641064
0.109239	0.868042
0.069328	0.313064
0.486533	0.726996
0.68175	0.965008
0.417499	0.914975
0.0173919	0.707838
0.998106	0.951764
0.345652	0.370468
0.967838	0.150161
0.929189	0.0321477
0.596725	0.222779
0.833031	0.479843
0.64991	0.909832
0.955741	0.752301
0.189622	0.362941
0.276983	0.140186
0.952304	0.67539
0.859785	0.296645
0.987373	0.284066
0.0863597	0.955618
0.39079	0.189993
0.579112	0.804949
0.759954	0.905576
0.363445	0.989826
0.756939	0.557159
0.381061	0.689889
0.740183	0.0789828
0.371344	0.287603
0.397955	0.552585
0.836923	0.364001
0.602042	0.335682
0.39947	0.848261
0.281829	0.845813
0.105539	0.521347
0.247668	0.612351
0.724254	0.749812
0.526784	0.889871
0.254171	0.804077
0.303478	0.964733
0.165248	0.980545
0.675289	0.18311
0.00434873	0.557624
0.895001	0.136225
0.320678	0.635946
0.0565366	0.492641
0.232264	0.442696
0.268201	0.020152
0.654444	0.0567372
0.525406	0.376337
0.942548	0.235222
0.547055	0.0450205
0.417568	0.433692
0.622332	0.407252
0.179696	0.767044
0.0641074	0.171318
0.451005	0.353667
0.698364	0.29195
0.934342	0.877935
0.668694	0.696538
0.587291	0.704861
0.760567	0.24022
0.862609	0.798258
0.0143801	0.631369
0.430751	0.767993
0.51445	0.598119
0.452423	0.0747967
0.119361	0.466903
0.0119509	0.074166
0.583083	0.981809
0.879341	0.619528
0.28733	0.342245
0.214094	0.910571
0.594597	0.132928
0.76223	0.488899
0.17323	0.698802
0.319744	0.234177
0.689408	0.859124
0.474545	0.834053
0.691004	0.403313
0.739405	0.982319
0.510989	0.455882
0.211079	0.487204
0.151145	0.211752
0.475418	0.118263
0.857014	0.216051
0.246052	0.118553
0.0513802	0.420136


95
0.0143219
0.192935
0.315753	0.0980052
0.157797	0.353252
0.411867	0.143802
0.574762	0.674918
0.737069	0.465578
0.00484767	0.160766
0.748823	0.934608
0.798762	0.747563
0.123767	0.0984652
0.390181	0.454298
0.217529	0.824412
0.62483	0.794805
0.55366	0.400996
0.27523	0.533791
0.0351512	0.798593
0.720805	0.104662
0.921601	0.577564
0.549209	0.0763028
0.561014	0.93377
0.802833	0.185055
0.760335	0.333924
0.531154	0.570599
0.558363	0.334585
0.961973	0.261827
0.384719	0.967875
0.173778	0.0164447
0.0731596	0.998035
0.340837	0.298317
0.293572	0.993992
0.0290107	0.47769
0.998986	0.872537
0.458539	0.563561
0.700019	0.78972
0.891038	0.750768
0.290601	0.742425
0.17526	0.163752
0.834478	0.951012
0.000186893	0.663569
0.953779	0.368187
0.291748	0.222278
0.646281	0.0119699
0.939148	0.980158
0.490664	0.877864
0.158946	0.493657
0.131707	0.660903
0.457171	0.739812
0.376785	0.647487
0.821519	0.279225
0.101158	0.813149
0.458844	0.260481
0.618272	0.164248
0.708629	0.247941
0.274472	0.663329
0.619397	0.369453
0.221958	0.370911
0.0643899	0.207051
0.698752	0.679407
0.666668	0.551561
0.581258	0.481077
0.000610294	0.0364155
0.0864574	0.546789
