r0,r1,1L,1H,1to2,2L,2H,2to3,3L,3H,3to4,4L,4H,4to5,5L,5H,5to6,6L,6H,6to7,7L,7H,7to8,8L,8H,8to9,9L,9H,9to10,10L,10H,10to11,11L,11H,11to12,12L,12H,12to13,13L,13H,13to14,14L,14H,14to15,15L,15H,15to16,16L,16H,16to17,17L,17H,17to18,18L,18H,18to19,19L,19H,19to20,20L,20H,20to21,21L,21H,21to22,22L,22H,22to23,23L,23H,23to24,24L,24H,24to25,25L,25H,25to26,26L,26H,26to27,27L,27H,27to28,28L,28H,28to29,29L,29H,29to30,30L,30H,30to31,31L,31H,31to32,32L,32H,32to33,33L,33H,33to34,34L,34H,34to35,35L,35H,35to36,36L,36H,36to37,37L,37H,37to38,38L,38H,38to39,39L,39H,39to40,40L,40H,40to41,41L,41H,41to42,42L,42H,42to43,43L,43H,43to44,44L,44H,44to45,45L,45H,45to46,46L,46H,46to47,47L,47H,47to48,48L,48H,48to49,49L,49H,49to50,50L,50H,50to51,51L,51H,51to52,52L,52H,52to53,53L,53H,53to54,54L,54H,54to55,55L,55H,55to56,56L,56H,56to57,57L,57H,57to58,58L,58H,58to59,59L,59H,59to60,60L,60H,60to61,61L,61H,61to62,62L,62H,62to63,63L,63H,63to64,64L,64H,64to65,65L,65H,65to66,66L,66H,66to67,67L,67H,67to68,68L,68H,68to69,69L,69H,69to70,70L,70H,70to71,71L,71H,71to72,72L,72H,72to73,73L,73H,73to74,74L,74H,74to75,75L,75H,75to76,76L,76H,76to77,77L,77H,77to78,78L,78H,78to79,79L,79H,79to80,80L,80H,80to81,81L,81H,81to82,82L,82H,82to83,83L,83H,83to84,84L,84H,84to85,85L,85H,85to86,86L,86H,86to87,87L,87H,87to88,88L,88H,88to89,89L,89H,89to90,90L,90H,90to91,91L,91H,91to92,92L,92H,92to93,93L,93H,93to94,94L,94H,94to95,95L,95H,95to96,96L,96H,96to97,97L,97H,97to98,98L,98H,98to99,99L,99H,99to100,100L,100H,100to101,101L,101H,101to102,102L,102H,102to103,103L,103H,103to104,104L,104H,104to105,105L,105H,105to106,106L,106H,106to107,107L,107H,107to108,108L,108H,108to109,109L,109H,109to110,110L,110H,110to111,111L,111H,111to112,112L,112H,112to113,113L,113H,113to114,114L,114H,114to115,115L,115H,115to116,116L,116H,116to117,117L,117H,117to118,118L,118H,118to119,119L,119H,119to120,120L,120H,120to121,121L,121H,121to122,122L,122H,122to123,123L,123H,123to124,124L,124H,124to125,125L,125H,125to126,126L,126H,126to127,127L,127H,127to128,128L,128H,128to129,129L,129H,129to130,130L,130H,130to131,131L,131H,131to132,132L,132H,132to133,133L,133H,133to134,134L,134H,134to135,135L,135H,135to136,136L,136H,136to137,137L,137H,137to138,138L,138H,138to139,139L,139H,139to140,140L,140H,140to141,141L,141H,141to142,142L,142H,142to143,143L,143H,143to144,144L,144H,144to145,145L,145H,145to146,146L,146H,146to147,147L,147H,147to148,148L,148H,148to149,149L,149H,149to150,150L,150H,150to151,151L,151H,151to152,152L,152H,152to153,153L,153H,153to154,154L,154H,154to155,155L,155H,155to156,156L,156H,156to157,157L,157H,157to158,158L,158H,158to159,159L,159H,159to160,160L,160H,160to161,161L,161H,161to162,162L,162H,162to163,163L,163H,163to164,164L,164H,164to165,165L,165H,165to166,166L,166H,166to167,167L,167H,167to168,168L,168H,168to169,169L,169H,169to170,170L,170H,170to171,171L,171H,171to172,172L,172H,172to173,173L,173H,173to174,174L,174H,174to175,175L,175H,175to176,176L,176H,176to177,177L,177H,177to178,178L,178H,178to179,179L,179H,179to180,180L,180H,180to181,181L,181H,181to182,182L,182H,182to183,183L,183H,183to184,184L,184H,184to185,185L,185H,185to186,186L,186H,186to187,187L,187H,187to188,188L,188H,188to189,189L,189H,189to190,190L,190H,190to191,191L,191H,191to192,192L,192H,192to193,193L,193H,193to194,194L,194H,194to195,195L,195H,195to196,196L,196H,196to197,197L,197H,197to198,198L,198H,198to199,199L,199H,199to200,200L,200H,200to201,201L,201H,201to202,202L,202H,202to203,203L,203H,203to204,204L,204H,204to205,205L,205H,205to206,206L,206H,206to207,207L,207H,207to208,208L,208H,208to209,209L,209H,209to210,210L,210H,210to211,211L,211H,211to212,212L,212H,212to213,213L,213H,213to214,214L,214H,214to215,215L,215H,215to216,216L,216H,216to217,217L,217H,217to218,218L,218H,218to219,219L,219H,219to220,220L,220H,220to221,221L,221H,221to222,222L,222H,222to223,223L,223H,223to224,224L,224H,224to225,225L,225H,225to226,226L,226H,226to227,227L,227H,227to228,228L,228H,228to229,229L,229H,229to230,230L,230H,230to231,231L,231H,231to232,232L,232H,232to233,233L,233H,233to234,234L,234H,234to235,235L,235H,235to236,236L,236H,236to237,237L,237H,237to238,238L,238H,238to239,239L,239H,239to240,240L,240H,240to241,241L,241H,241to242,242L,242H,242to243,243L,243H,243to244,244L,244H,244to245,245L,245H,245to246,246L,246H,246to247,247L,247H,247to248,248L,248H,248to249,249L,249H,249to250,250L,250H,250to251,251L,251H,251to252,252L,252H,252to253,253L,253H,253to254,254L,254H,254to255,255L,255H,255to256,256L,256H,256to257,257L,257H,257to258,258L,258H,258to259,259L,259H,259to260,260L,260H,260to261,261L,261H,261to262,262L,262H,262to263,263L,263H,263to264,264L,264H,264to265,265L,265H,265to266,266L,266H,266to267,267L,267H,267to268,268L,268H,268to269,269L,269H,269to270,270L,270H,270to271,271L,271H,271to272,272L,272H,272to273,273L,273H,273to274,274L,274H,274to275,275L,275H,275to276,276L,276H,276to277,277L,277H,277to278,278L,278H,278to279,279L,279H,279to280,280L,280H,280to281,281L,281H,281to282,282L,282H,282to283,283L,283H,283to284,284L,284H,284to285,285L,285H,285to286,286L,286H,286to287,287L,287H,287to288,288L,288H,288to289,289L,289H,289to290,290L,290H,290to291,291L,291H,291to292,292L,292H,292to293,293L,293H,293to294,294L,294H,294to295,295L,295H,295to296,296L,296H,296to297,297L,297H,297to298,298L,298H,298to299,299L,299H,299to300,300L,300H,300to301,301L,301H,301to302,302L,302H,302to303,303L,303H,303to304,304L,304H,304to305,305L,305H,305to306,306L,306H,306to307,307L,307H,307to308,308L,308H,308to309,309L,309H,309to310,310L,310H,310to311,311L,311H,311to312,312L,312H,312to313,313L,313H,313to314,314L,314H,314to315,315L,315H,315to316,316L,316H,316to317,317L,317H,317to318,318L,318H,318to319,319L,319H,319to320,320L,320H,320to321,321L,321H,321to322,322L,322H,322to323,323L,323H,323to324,324L,324H,324to325,325L,325H,325to326,326L,326H,326to327,327L,327H,327to328,328L,328H,328to329,329L,329H,329to330,330L,330H,330to331,331L,331H,331to332,332L,332H,332to333,333L,333H,333to334,334L,334H,334to335,335L,335H,335to336,336L,336H,336to337,337L,337H,337to338,338L,338H,338to339,339L,339H,339to340,340L,340H,340to341,341L,341H,341to342,342L,342H,342to343,343L,343H,343to344,344L,344H,344to345,345L,345H,345to346,346L,346H,346to347,347L,347H,347to348,348L,348H,348to349,349L,349H,349to350,350L,350H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0408248290464,0,0.0288675141694,0.0577350270569,0,0.0408248291301,0.0645497248404,0,0.0408248292046,0.0645497290685,0,0.05773502704,0.0912870929538,0,0.0645497228897,0.0912870929619,0,0.072168784609,0.0912870929791,0,0.0816496581696,0.0938194276587,0,0.0816496581828,0.104083300328,0,0.0912870932171,0.115470054248,0,0.0912870939038,0.122686942059,0,0.0912870929536,0.129099443645,0,0.102096417768,0.122686855856,0,0.112036074532,0.129099447944,0,0.119023807185,0.133072661924,0,0.119023807195,0.133072662048,0,0.126037362186,0.147196014441,0,0.129099444876,0.147196014447,0,0.129099444877,0.14719601453,0,0.129099444881,0.153432897795,0,0.129099444897,0.168324700158,0,0.144337677979,0.168325095152,0,0.142156060815,0.163299464857,0,0.142156364866,0.165988471549,0,0.147196023393,0.168942791776,0,0.147196467247,0.173205073361,0,0.161374306166,0.175594229465,0,0.161374306206,0.175594233306,0,0.168325082453,0.182574186125,0,0.168325082888,0.182716766294,0,0.178535704435,0.204124137249,0,0.17853571248,0.20412414285,0,0.182574185836,0.205266998688,0,0.168325082938,0.208166507185,0,0.168325091549,0.19418627825,0,0.182574185579,0.204124142538,0,0.182574186393,0.204124144923,0,0.182574285054,0.20928643098,0,0.196320319083,0.211270486811,0,0.200520151384,0.211270802247,0,0.20052015714,0.219848429917,0,0.2066599507,0.223723229303,0,0.208166639525,0.231052836157,0,0.210158682675,0.238047501879,0,0.199082218917,0.238047614281,0,0.203229038974,0.225462486549,0,0.204124146026,0.231052829398,0,0.204124153851,0.231052836111,0,0.213233357051,0.23273732835,0,0.219848484163,0.238047536455,0,0.230940138316,0.24832773489,0,0.231052923348,0.2483277403,0,0.232737333898,0.252590309997,0,0.232737333972,0.261406448496,0,0.232737334464,0.262301404493,0,0.217106717281,0.244948976651,0,0.2198484397,0.247066041345,0,0.232737383755,0.248327694698,0,0.238047627168,0.256985865318,0,0.244948974249,0.260208187257,0,0.244948977073,0.261406452276,0,0.251764564864,0.266145255025,0,0.251764595376,0.273861238507,0,0.255053100653,0.273861278095,0,0.255053156806,0.276227395729,0,0.258198890018,0.285773802989,0,0.248327740637,0.268457513622,0,0.24494901821,0.271185620226,0,0.244949066898,0.27166539997,0,0.261406452917,0.288675156846,0,0.261406485348,0.28867516756,0,0.266145763733,0.288675184656,0,0.272335575437,0.288675209815,0,0.272335617191,0.290919309904,0,0.277730769081,0.297209229732,0,0.277732282047,0.29720923905,0,0.282934765828,0.300775065328,0,0.261406469892,0.294392028195,0,0.271664500219,0.293062089035,0,0.273861286982,0.294391523333,0,0.273861298241,0.297559531393,0,0.280716950219,0.297559538962,0,0.285773817016,0.301385695403,0,0.290921565028,0.3014721081,0,0.294392018263,0.308305204967,0,0.294392027109,0.308306184805,0,0.294392101382,0.318852097737,0,0.294392179433,0.319584336944,0,0.293771404672,0.310912665005,0,0.294483724027,0.310912528186,0,0.295892049257,0.318852046029,0,0.301472065907,0.318852119266,0,0.301472090113,0.319582779715,0,0.31091264923,0.322748568601,0,0.310912677235,0.329140253348,0,0.310912707271,0.329140286675,0,0.310912874358,0.329219403362,0,0.317625153227,0.337885552617,0,0.319584968392,0.340419428315,0,0.308306265426,0.33665042503,0,0.288675140504,0.330482592995,0,0.288675150278,0.336650081477,0,0.317624998739,0.33665010505,0,0.321537057082,0.336650169729,0,0.322748630052,0.337885593185,0,0.322748656886,0.339193310155,0,0.329140456023,0.344675713754,0,0.329140835819,0.34640995239,0,0.334867183321,0.348804810156,0,0.33486805302,0.348807455621,0,0.329140297967,0.351188510201,0,0.329140322723,0.351188428004,0,0.329140333393,0.351188455369,0,0.329143166009,0.351188465271,0,0.343086419919,0.351188479199,0,0.343086470494,0.352446125869,0,0.348807494023,0.365148418828,0,0.348807530383,0.365148547309,0,0.348807605429,0.36514862113,0,0.348807661386,0.36514869485,0,0.351188629442,0.369188527184,0,0.350077107629,0.367423471529,0,0.336650193613,0.369190377667,0,0.33665021928,0.369191155902,0,0.346410182811,0.376386268526,0,0.351188458518,0.376386309585,0,0.35118845926,0.376386313169,0,0.361708911336,0.376386326657,0,0.365152559527,0.376386326926,0,0.367494326006,0.376386331799,0,0.3674945329,0.37811070423,0,0.36968449382,0.38574852033,0,0.368060787202,0.378660284234,0,0.365148372571,0.378868790746,0,0.365148528237,0.380857054103,0,0.369684316577,0.380857294403,0,0.369684415299,0.383526677562,0,0.375347108442,0.387298325219,0,0.376386416526,0.388372607119,0,0.376386667861,0.3883726809,0,0.381062145918,0.392639670731,0,0.383582247833,0.404145313564,0,0.383582368878,0.40414548293,0,0.382494136931,0.404146554829,0,0.382523651484,0.404145192386,0,0.385140680537,0.408247568763,0,0.38514070585,0.408248164646,0,0.385140728453,0.408248277126,0,0.392640633683,0.408248319332,0,0.392640635397,0.408248337322,0,0.396928302039,0.408248339913,0,0.396928685286,0.408248360862,0,0.397976656106,0.419882234052,0,0.397977070283,0.419882909615,0,0.383581475565,0.409329724275,0,0.383586368832,0.409330368229,0,0.38729835354,0.410347914883,0,0.387298374293,0.410347931534,0,0.387298407322,0.413319661383,0,0.404724540995,0.413573380917,0,0.408249050987,0.422849300351,0,0.410284534684,0.422850079839,0,0.410284578172,0.426772510562,0,0.410284580852,0.426773139666,0,0.413319976263,0.434512987877,0,0.408821484622,0.426223657305,0,0.408821844287,0.429146433086,0,0.41489161738,0.429146462699,0,0.414891842162,0.429146473077,0,0.415894725902,0.429146490575,0,0.415895111488,0.433252531849,0,0.42031725276,0.43325321227,0,0.420317314861,0.433973506817,0,0.420317338698,0.43451283721,0,0.420317340246,0.438977734435,0,0.420317340397,0.44117202767,0,0.419883449757,0.439697023507,0,0.416333266128,0.439696428722,0,0.416333331152,0.439696763939,0,0.431629488664,0.439697091562,0,0.434214135246,0.44158756332,0,0.434516612142,0.4425895325,0,0.436844770119,0.443063555115,0,0.436844922659,0.450925023302,0,0.438807000528,0.45092507559,0,0.438807399755,0.450925113389,0,0.440643467743,0.45967462315,0,0.437380560876,0.45092517857,0,0.439696939411,0.450924954931,0,0.439696998352,0.454664299097,0,0.444000422485,0.45557892973,0,0.446339189379,0.455579522306,0,0.446807027187,0.456492650275,0,0.448377646032,0.461880066528,0,0.451848135501,0.465082110736,0,0.451848644793,0.465468504497,0,0.454204910751,0.471310778068,0,0.454204982545,0.471312246289,0,0.448666824068,0.465475089348,0,0.448667478834,0.465474029207,0,0.454204831685,0.466365776583,0,0.454205569058,0.466368975498,0,0.456435434252,0.466369130781,0,0.456435457281,0.469096949516,0,0.456435463389,0.474834669506,0,0.456435468287,0.474835239729,0,0.456435506854,0.484391426316,0,0.45643565669,0.484391613845,0,0.465474774459,0.491223057056,0,0.458317817783,0.477842145856,0,0.460581813399,0.477842344865,0,0.462387273415,0.477842370313,0,0.462387620004,0.481804317335,0,0.463287539956,0.481804325777,0,0.463287719884,0.484391684159,0,0.472636839825,0.48439184594,0,0.474396632457,0.491595183367,0,0.476095184279,0.49159616238,0,0.476095224845,0.491596280501,0,0.476095299845,0.497127140472,0,0.473077358604,0.49159585233,0,0.473077688425,0.491596018976,0,0.474835514493,0.491596038608,0,0.47483558301,0.493288185202,0,0.479202959612,0.493288312173,0,0.479203381458,0.49328863173,0,0.479805098647,0.493288990703,0,0.48439338271,0.49832958669,0,0.486109075287,0.498330540014,0,0.486109133231,0.504974460617,0,0.490110829924,0.504974951376,0,0.490745673597,0.498539499262,0,0.489898710425,0.501300358425,0,0.49159656664,0.501300414961,0,0.491597255098,0.505439118628,0,0.493289002084,0.505439151363,0,0.493289577862,0.509543712384,0,0.496655471894,0.516397839224,0,0.496655477119,0.5163978776,0,0.496655480008,0.516397933811,0,0.501300351388,0.516398241513,0,0.501302770535,0.516398276092,0,0.491596127178,0.519613474697,0,0.489898014312,0.512394714264,0,0.489898077646,0.516397778374,0,0.493288419237,0.516397789379,0,0.493288499562,0.51644818205,0,0.504975244489,0.516448203421,0,0.504975260462,0.525247903267,0,0.504975347549,0.525247940863,0,0.511177064899,0.526831365629,0,0.511177392274,0.526832116124,0,0.511533634623,0.527622277445,0,0.510769430281,0.5228129038,0,0.510769563439,0.522861838506,0,0.51153422138,0.522863106357,0,0.515640855538,0.530722638225,0,0.51806731315,0.530722694371,0,0.519665349344,0.532290502471,0,0.519667299656,0.532290570879,0,0.520416707105,0.532290650842,0,0.520417223287,0.532290761374,0,0.524453750961,0.538562537341,0,0.524454565662,0.538564817565,0,0.522862746185,0.532730521805,0,0.519615263479,0.532731077394,0,0.522812913215,0.534828652008,0,0.522813139587,0.534828770257,0,0.529937095917,0.536383645823,0,0.529937110151,0.536384635746,0,0.530774976611,0.541025225132,0,0.532290647127,0.541025356195,0,0.532290700612,0.541266418532,0,0.532290762786,0.545483478315,0,0.532290895971,0.546246434259,0,0.529349251134,0.545483870403,0,0.532290645548,0.549241743603,0,0.532290711531,0.549241863459,0,0.532290729843,0.549241898119,0,0.532290926169,0.551512201773,0,0.540880308475,0.551936740475,0,0.540880360838,0.55419794862,0,0.540880854608,0.55644885864,0,0.544671201336,0.556448915566,0,0.544671836648,0.556448925458,0,0.547721170479,0.56050185298,0,0.547722482977,0.553444977515,0,0.544671408517,0.554946976909,0,0.544675617946,0.555277692381,0,0.547722555957,0.568623743645,0,0.547722714038,0.568624074423,0,0.547722796385,0.568624159265,0,0.547723077369,0.568624189787,0,0.554198005579,0.568624267882,0,0.555277988341,0.568625413461,0,0.55528277297,0.571547908043,0,0.557527532996,0.571548014826,0,0.554539011447,0.571554988162,0,0.547722573947,0.568624087806,0,0.547722596449,0.570132926037,0,0.547722638868,0.577341672788,0,0.547722718205,0.577349995857,0,0.560505714445,0.577350114509,0,0.560505826029,0.577350191219,0,0.566467357657,0.577350250373,0,0.566467456776,0.580229026399,0,0.567156837665,0.581708823767,0,0.567157171192,0.58878351262,0,0.564256790194,0.588784033036,0,0.564264776074,0.577349800281,0,0.566467496804,0.577755671924,0,0.566467720038,0.577755987206,0,0.572457790847,0.579556099168,0,0.572458246392,0.580229757066,0,0.573004011734,0.588118390142,0,0.573004075536,0.594413789398,0,0.577396816218,0.5944155449,0,0.577401348029,0.595862379599,0,0.57847891246,0.602771317444,0,0.575226819151,0.602771368915,0,0.56862424851,0.592316469574,0,0.568624479591,0.595118848954,0,0.571551837526,0.595118985387,0,0.577350471256,0.595118997921,0,0.577351333278,0.595119033667,0,0.580229907505,0.595119135977,0,0.5802324506,0.600693947183,0,0.584522597033,0.600694064708,0,0.584522600854,0.608960773401,0,0.584522634504,0.608961108977,0,0.580947745782,0.594418455159,0,0.577350271351,0.593891914671,0,0.577350273403,0.606904701424,0,0.577350399493,0.606904723611,0,0.580229840712,0.606904784299,0,0.580229861934,0.606904811804,0,0.588783465698,0.606904908086,0,0.5887842489,0.606905009701,0,0.594418425214,0.606905317865,0,0.59441859548,0.606905895625,0,0.59512046333,0.607275691638,0,0.595116748893,0.606904709682,0,0.588785012543,0.607285116486,0,0.594418636321,0.607290474461,0,0.594418846788,0.607291084705,0,0.600695538358,0.613731880712,0,0.602774615828,0.613731997725,0,0.604885737498,0.613732126384,0,0.606261148611,0.613732170011,0,0.606264029844,0.613732297044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
